s,id,date_time,airline,timezone,tweet
0,5.69980561344897E+017,2015-02-23 14:02:10 -0800,US Airways,Eastern Time (US & Canada),@USAirways ha flight ctl delay go miss connection please transfer another airline soon possible ? http://t.co/1XdLbiBClP
4,5.69978187465167E+017,2015-02-23 13:52:44 -0800,US Airways,Pacific Time (US & Canada),@USAirways thank reply good note pilot nail land seriously kudos
0,5.69977263191663E+017,2015-02-23 13:49:03 -0800,US Airways,Eastern Time (US & Canada),@USAirways 5:55 flight ctl catch 8pm flight sfo empty seat 4:15 flight not offer awful service continue
0,5.69976848786035E+017,2015-02-23 13:47:25 -0800,US Airways,Quito,@USAirways fly back charlotte different airport guy not flexible like airlines
0,5.69976124278641E+017,2015-02-23 13:44:32 -0800,US Airways,Central Time (US & Canada),@USAirways check 'Standby 1st class find 'not list '. merger pain
4,5.69975515974656E+017,2015-02-23 13:42:07 -0800,US Airways,nan,@USAirways 4 great flight no delay thank
0,5.69975508756267E+017,2015-02-23 13:42:05 -0800,US Airways,Eastern Time (US & Canada),@USAirways hold 45 minutes better time call ? get ridiculous
0,5.69973204263035E+017,2015-02-23 13:32:56 -0800,US Airways,Alaska,@USAirways exchange/credit policies worthless shadier white house dissatisfy nines right
0,5.69972804822704E+017,2015-02-23 13:31:20 -0800,US Airways,Quito,@USAirways honest question 1-way ticket charlotte hub lax 2nd biggest city usa almost 600 ?????
2,5.69972558218441E+017,2015-02-23 13:30:22 -0800,US Airways,Eastern Time (US & Canada),@USAirways one downgrade flight ?
2,5.69972447329575E+017,2015-02-23 13:29:55 -0800,US Airways,Atlantic Time (Canada),@USAirways shut data flight want response time land 2 hours
0,5.69972250385863E+017,2015-02-23 13:29:08 -0800,US Airways,nan,@USAirways happen could not get us home next day .# flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags
0,5.69971550008574E+017,2015-02-23 13:26:21 -0800,US Airways,nan,@USAirways never fly @USAirways
0,5.69971542538347E+017,2015-02-23 13:26:19 -0800,US Airways,nan,@USAirways exhaustion travel n runnin thru airport tryin 2rent car n not killin family anybody road
0,5.69971374820885E+017,2015-02-23 13:25:39 -0800,US Airways,Atlantic Time (Canada),@USAirways offer give bag usually force passengers state shock
0,5.69971233351213E+017,2015-02-23 13:25:06 -0800,US Airways,Atlantic Time (Canada),@USAirways power trip felt completely threaten unsafe angry derrick bussey dca would like reiterate
0,5.69970977368646E+017,2015-02-23 13:24:05 -0800,US Airways,nan,@USAirways thank put flight leave late flightr original flight book
2,5.69970853334651E+017,2015-02-23 13:23:35 -0800,US Airways,Atlantic Time (Canada),@USAirways would give benefit doubt say misunderstand go
4,5.69970659297792E+017,2015-02-23 13:22:49 -0800,US Airways,Eastern Time (US & Canada),@USAirways look fly rock time bird plane nah never mind rock ...
2,5.69970626057802E+017,2015-02-23 13:22:41 -0800,US Airways,nan,@USAirways not take account 450 cost 2 rent car 2 drive home
0,5.69970608693494E+017,2015-02-23 13:22:37 -0800,US Airways,Atlantic Time (Canada),@USAirways even single unreasonable human planet earth no excuse treatment
0,5.69970518381744E+017,2015-02-23 13:22:15 -0800,US Airways,Atlantic Time (Canada),@USAirways suppose business belong customers not humiliate
0,5.69970287493706E+017,2015-02-23 13:21:20 -0800,US Airways,Atlantic Time (Canada),@USAirways no way treat women want someone contact explain make acceptable
0,5.69970186431959E+017,2015-02-23 13:20:56 -0800,US Airways,Atlantic Time (Canada),@USAirways citizen fly airline constantly offend derrick bussey cry airplane upset
0,5.69970117154484E+017,2015-02-23 13:20:40 -0800,US Airways,Eastern Time (US & Canada),@USAirways @united really know leave someone strand funeral prop guy really make perfect monday
0,5.69969714245431E+017,2015-02-23 13:19:04 -0800,US Airways,nan,@USAirways friend tell gate attendant stewardess go #notourfaultyoudontuseyourgatesright
2,5.69969506740675E+017,2015-02-23 13:18:14 -0800,US Airways,Quito,@USAirways allow carry suit bag carry bag ? suit bag hang like jacket would soft side 48
4,5.69969386062266E+017,2015-02-23 13:17:45 -0800,US Airways,nan,@USAirways owe tammy Winston-Salem call center keep customer
0,5.69969218306904E+017,2015-02-23 13:17:05 -0800,US Airways,Atlantic Time (Canada),@USAirways jetway felt disrespectful never treat way particularly try good c
0,5.69969062228439E+017,2015-02-23 13:16:28 -0800,US Airways,Atlantic Time (Canada),@USAirways disrespect not even begin explain issue women literally yell pull
0,5.69969045946175E+017,2015-02-23 13:16:24 -0800,US Airways,Atlantic Time (Canada),@USAirways happen not locate
0,5.69968886227051E+017,2015-02-23 13:15:46 -0800,US Airways,Atlantic Time (Canada),@USAirways want speak someone immediately shake rage offer hate check bag derrick bussey treat
2,5.69968799576924E+017,2015-02-23 13:15:25 -0800,US Airways,nan,@USAirways 25.00 bag fee golf bag domestic flight ?
0,5.69968609440563E+017,2015-02-23 13:14:40 -0800,US Airways,nan,@USAirways okay 2 cancel flight change flight good 4 not logistically figure 2 plane come time
0,5.69967974284714E+017,2015-02-23 13:12:09 -0800,US Airways,Buenos Aires,@USAirways thank ask change no cost desition nade computer late flight
2,5.69967965346664E+017,2015-02-23 13:12:07 -0800,US Airways,nan,@USAirways hi guy general enquire email address please ? thank david
0,5.69967808446009E+017,2015-02-23 13:11:29 -0800,US Airways,nan,@USAirways actually care would one thing sound like not like tell lousy service
0,5.69967469135143E+017,2015-02-23 13:10:08 -0800,US Airways,nan,@USAirways idiots keep time plane tarmac hour force us not 10 minutes
0,5.69966745982792E+017,2015-02-23 13:07:16 -0800,US Airways,nan,@USAirways cust svc let slip previous cust svc lie supervisors amp corporate ph #. 200 change 130 tix ? no thx
2,5.69966073304523E+017,2015-02-23 13:04:35 -0800,US Airways,Eastern Time (US & Canada),@USAirways follow
2,5.69964627305603E+017,2015-02-23 12:58:51 -0800,US Airways,Eastern Time (US & Canada),@USAirways sorry not realize not follow
0,5.69964389660541E+017,2015-02-23 12:57:54 -0800,US Airways,Central Time (US & Canada),@USAirways please fix reservations phone system weather/backup could not possibly bad 10 days !# goodgriefpeople
4,5.6996339565228E+017,2015-02-23 12:53:57 -0800,US Airways,nan,@USAirways make thank help
4,5.69962709057298E+017,2015-02-23 12:51:13 -0800,US Airways,Central Time (US & Canada),@USAirways huge prop parizad checkin sacramento help friday get 3 us home airlines delay
2,5.69961481455976E+017,2015-02-23 12:46:21 -0800,US Airways,nan,@USAirways additional charge golf bag club shoe golf ball piece luggage check ?
0,5.69961117235192E+017,2015-02-23 12:44:54 -0800,US Airways,Eastern Time (US & Canada),@USAirways flight voucher/confirmation code no enter checkout page flight book problems pls help
0,5.6996107051905E+017,2015-02-23 12:44:43 -0800,US Airways,Eastern Time (US & Canada),@USAirways 1-2! rock hit plane delay never easy day us airways ya never fail let
0,5.69960904852312E+017,2015-02-23 12:44:03 -0800,US Airways,nan,@USAirways fyi write register letter 2 ceo line 4 shameful treatment reactions get
0,5.69960704717009E+017,2015-02-23 12:43:16 -0800,US Airways,Atlantic Time (Canada),@USAirways guy cancel flightled two flight yesterday check bag huntsville go miss philly
2,5.69960575792505E+017,2015-02-23 12:42:45 -0800,US Airways,Eastern Time (US & Canada),@USAirways apply ur credit card automatically get companion certificate wait ?
0,5.69960024455455E+017,2015-02-23 12:40:33 -0800,US Airways,Quito,@USAirways customer service failure aside one would think guy would care inaccurate manifest sure tsa would
0,5.69959975566467E+017,2015-02-23 12:40:22 -0800,US Airways,nan,@USAirways find funny @PHLAirport respond not customer service worst .# wedontcarebecauseyoupaidalready
0,5.69959415433966E+017,2015-02-23 12:38:08 -0800,US Airways,nan,@USAirways get bs guy door say door close 10 minutes back yet know fact 5 people short
0,5.69959393917149E+017,2015-02-23 12:38:03 -0800,US Airways,Eastern Time (US & Canada),@USAirways flight rebooked want change seat upgrade 1st class help ? phone
0,5.69959365236691E+017,2015-02-23 12:37:56 -0800,US Airways,nan,@USAirways need speak customer service agent today 5-8pm unfortunate incident discrimination today
0,5.69958552493793E+017,2015-02-23 12:34:42 -0800,US Airways,Eastern Time (US & Canada),@USAirways @CLTDouglas slowest baggage claim ever
0,5.6995830144374E+017,2015-02-23 12:33:43 -0800,US Airways,Eastern Time (US & Canada),@USAirways not blame weather rep counter cost entire day not weather print board pass late flight .# takeresponsibility
0,5.69957315568394E+017,2015-02-23 12:29:47 -0800,US Airways,Buenos Aires,@USAirways late flight
0,5.69956170393195E+017,2015-02-23 12:25:14 -0800,US Airways,Central Time (US & Canada),@USAirways delay due refuel control ? true never want fly us airways
4,5.69956147433574E+017,2015-02-23 12:25:09 -0800,US Airways,Eastern Time (US & Canada),@USAirways @AmericanAir shout diane eyw help get us home today instead tomorrow even little late flight !)
4,5.69952376473301E+017,2015-02-23 12:10:10 -0800,US Airways,Eastern Time (US & Canada),@USAirways make huge relief thank help
0,5.69951958552805E+017,2015-02-23 12:08:30 -0800,US Airways,Eastern Time (US & Canada),@USAirways get us rest bag please ? receive 2 5 help ?
0,5.69951021398684E+017,2015-02-23 12:04:47 -0800,US Airways,Eastern Time (US & Canada),@usairways try get dads wheelchair no one answer Dulles.we try call back on.multiple time
2,5.69950785859146E+017,2015-02-23 12:03:51 -0800,US Airways,Eastern Time (US & Canada),@USAirways 838 board wait take hopefully
4,5.69950482665308E+017,2015-02-23 12:02:38 -0800,US Airways,Eastern Time (US & Canada),@USAirways thank hope maybe put good word ?;-)
0,5.69950215513498E+017,2015-02-23 12:01:35 -0800,US Airways,nan,@USAirways us 728/Feb 21 arrive 7 hrs late flight check car seat miss no replacement available yet arrive 24 hours late flightr
0,5.6994996875001E+017,2015-02-23 12:00:36 -0800,US Airways,Atlantic Time (Canada),@USAirways guy lose luggage
0,5.69949405136233E+017,2015-02-23 11:58:21 -0800,US Airways,nan,@USAirways us 728/Feb 21 kim say leave 15 minutes paperwork wheel 1.5 hours late flightr
0,5.69949007465845E+017,2015-02-23 11:56:47 -0800,US Airways,nan,@USAirways us 728/Feb 21 hour 6 plane us airways representative kim enter deteriorate picture unhelpful no assurances
0,5.69948356933333E+017,2015-02-23 11:54:12 -0800,US Airways,nan,@USAirways @marvinatorsb thnk response flight full could not get tmrw cancel flight go w/other airline
0,5.69948119712063E+017,2015-02-23 11:53:15 -0800,US Airways,nan,@USAirways us 728/Feb 21 grind power short third time weary german passenger deplane make jealous auf wiedersehen
2,5.69947283846005E+017,2015-02-23 11:49:56 -0800,US Airways,nan,"@USAirways us 728 refuel sit long pilot announce truck 'Look, leave !' actual announcement"
0,5.69947048574759E+017,2015-02-23 11:49:00 -0800,US Airways,nan,@USAirways thank bag 10 go wrong 22 hours dca san no weather issue not acceptable
2,5.69947033857069E+017,2015-02-23 11:48:56 -0800,US Airways,Eastern Time (US & Canada),@USAirways @AmericanAir try chg ticket staff member leave org fly.we nonprofit-can not make exception ?
0,5.69947001456071E+017,2015-02-23 11:48:48 -0800,US Airways,Quito,@USAirways speak human ? need 2 find bag delay 2/21. website 800 #are tell 2 different things get hang 2x
0,5.69946740855583E+017,2015-02-23 11:47:46 -0800,US Airways,nan,@USAirways us 728 one water run planet 's smallest water bottle applaud look environment
0,5.69946472751477E+017,2015-02-23 11:46:42 -0800,US Airways,nan,@USAirways us 728 nope not get 3 hours plane 4 pilot announcements one water run planet 's smallest water bottle
2,5.69945501166133E+017,2015-02-23 11:42:51 -0800,US Airways,nan,@USAirways us 728 wait gate open back go .( good maybe get .)
0,5.69945237025649E+017,2015-02-23 11:41:48 -0800,US Airways,nan,@USAirways us 728 uh oh no gate truck come us
0,5.69945085158265E+017,2015-02-23 11:41:12 -0800,US Airways,nan,@USAirways us 728 return gate get 'MEL' sticker oh look hear pilot no clue mel sticker anyone ?
0,5.69944996616352E+017,2015-02-23 11:40:50 -0800,US Airways,Atlantic Time (Canada),@USAirways spend hour phone get no
0,5.69944514137363E+017,2015-02-23 11:38:55 -0800,US Airways,nan,@USAirways us 728 lose grind power three different time not ground endlessly without air light entertainment
0,5.6994418201138E+017,2015-02-23 11:37:36 -0800,US Airways,nan,@USAirways us 728 pilot start flight announce arrival gatwick not heathrow moments concern aboard
0,5.699438574184E+017,2015-02-23 11:36:19 -0800,US Airways,nan,@USAirways us 728 state issue no one around close say door strange not hear pilot long periods
0,5.69943774253621E+017,2015-02-23 11:35:59 -0800,US Airways,Hawaii,@USAirways seat 8d flight 545 last night worst seat ever no leg room !# dividendsmember http://t.co/NUhpLNXRIq
0,5.69943434536092E+017,2015-02-23 11:34:38 -0800,US Airways,nan,@USAirways one workers rude us tell dm cuz not good publicity ...
0,5.6994334500028E+017,2015-02-23 11:34:17 -0800,US Airways,nan,@USAirways us 728 state issue plane not move cargo door open plane umm ok. little strange
0,5.69943328701096E+017,2015-02-23 11:34:13 -0800,US Airways,Central Time (US & Canada),@USAirways flight delay miss connect flight stick philadelphia night no hotel voucher ? thank nothing
2,5.69943090766721E+017,2015-02-23 11:33:16 -0800,US Airways,nan,@USAirways us 728 state issue keep plane grind allow connect passengers flight board fine understand
0,5.69942656522047E+017,2015-02-23 11:31:32 -0800,US Airways,nan,@USAirways speak human compassion ? write email discuss experience receive generic 'sorry' email back
0,5.69942569951601E+017,2015-02-23 11:31:12 -0800,US Airways,Quito,@USAirways take look 1715 f seat fill someone upgrade friend instead follow rule
0,5.69941616649245E+017,2015-02-23 11:27:25 -0800,US Airways,Eastern Time (US & Canada),@USAirways back line terminal phone guy could not help one person front 20 min wait ? http://t.co/HQHdAD7fvK
0,5.69941050002973E+017,2015-02-23 11:25:09 -0800,US Airways,nan,@USAirways understand resort twitter no help available gate occur phone afterward
0,5.69940989403636E+017,2015-02-23 11:24:55 -0800,US Airways,Eastern Time (US & Canada),@USAirways go miss connection due another tarmac delay us5268 4050 need flight home today please
0,5.69940889591796E+017,2015-02-23 11:24:31 -0800,US Airways,nan,@USAirways expect 400 reimbursement unprofessional decisions us728 21 february check full complaint box
0,5.69940462678749E+017,2015-02-23 11:22:49 -0800,US Airways,Eastern Time (US & Canada),@USAirways deal flight 5268 dca phl ? board time leave gate mins late flight sit tarmac ?
0,5.69939368598753E+017,2015-02-23 11:18:29 -0800,US Airways,Quito,@USAirways strand student try get birmingham clt overnight w/o help better .@ av_duffy
0,5.69939301301154E+017,2015-02-23 11:18:13 -0800,US Airways,Eastern Time (US & Canada),@usairways really need help soon possible please make quick thx
